k_h
"{'social experiment': 3, 'human hunting a human': 3, 'implanted explosive': 2, 'intercom': 2, 'colombia': 2, 'office': 2, 'moral dilemma': 2, 'kill or be killed': 2, 'most dangerous game': 2, 'death of a co worker': 2, 'fight to the death': 2, 'elevator shaft': 2, 'hit with a wrench': 2, 'security guard': 2, 'employee wearing a head scarf': 1, 'riding an elevator': 1, 'no cell phone signal': 1, 'weapons locker': 1, 'murder spree': 1, 'fire axe': 1, 'stuck in an elevator': 1, 'execution': 1, 'stitching a wound': 1, 'boyfriend girlfriend relationship': 1, 'hostage': 1, 'death by gunshot': 1, 'threatened with a gun': 1, 'power cut': 1, 'corporation': 1, 'murder': 1, 'violence': 1, 'evil businessman': 1, 'business executive': 1, 'hiding': 1, 'hidden camera': 1, 'marijuana joint': 1, 'lockdown': 1, 'corpse': 1, 'panic': 1, 'armory': 1, 'neck breaking': 1, 'tape dispenser': 1, 'megalomaniac businessman': 1, 'megalomaniac': 1, 'gore': 1, 'mass murder': 1, 'cruelty': 1, 'game of survival': 1, 'head blown off': 1, 'last man standing': 1}"
"{'based on video game': 3, 'assassin': 2, 'hitman': 2, 'human experiment': 2, 'f word': 1, '2010s': 1, 'warrior': 1, 'fight': 1, 'gunfight': 1, 'good versus evil': 1, 'scientist': 1, 'loss of father': 1, 'hired killer': 1, 'bald hero': 1, 'mercilessness': 1, 'blood': 1, ""character repeats someone else's dialogue"": 1, 'car bomb': 1, 'tattoo': 1, 'hotel': 1, 'scene during end credits': 1, 'opening action scene': 1, 'tough girl': 1, 'anti heroine': 1, 'tough guy': 1, 'anti hero': 1, 'action hero': 1, 'security camera': 1, 'evil corporation': 1, 'explosion': 1, 'violence': 1, 'gore': 1, 'blood splatter': 1, 'assassination': 1, 'character name in title': 1, 'woman murders a man': 0, 'younger version of character': 0, 'martial arts': 0, 'b movie': 0, 'psychotronic film': 0, 'colon in title': 0, 'eavesdropping': 0, 'elevator': 0, 'fight to the death': 0, 'gash in the face': 0, 'sports car': 0, 'train station': 0, 'helicopter accident': 0, 'car stunt': 0, 'gun fu': 0}"
"{'new york city': 1, 'gay couple': 1, 'gay man': 1, 'written by director': 1, 'female editor': 1, 'dysfunctional': 0, 'episodic structure': 0, 'reference to the new york mets': 0, 'reference to cindy sherman': 0, 'dysfunctional family': 0, 'half brother half brother relationship': 0, 'father son relationship': 0, 'f word': 0, 'b word': 0, 'dog': 0, 'poodle': 0, 'reference to con ed': 0, 'brother sister relationship': 0, 'half brother half sister relationship': 0, 'aunt niece relationship': 0, ""character's point of view camera shot"": 0, 'stepmother stepson relationship': 0, 'stepmother stepdaughter relationship': 0, 'reference to montessori': 0, 'reference to xerox': 0, ""reference to beefsteak charlie's"": 0, 'divorced man': 0, 'divorced father': 0, 'museum of modern art manhattan new york city': 0, 'whitney museum manhattan new york city': 0, 'sculptor': 0, 'artist': 0, 'parenthesis in title': 0, 'punctuation in title': 0, 'family name in title': 0, 'father and daughter signing': 0, 'people playing piano together': 0, 'interracial couple': 0, 'interracial gay couple': 0, 'reference to chuck schumer': 0, 'reference to willem dafoe': 0, 'reference to asdubral cabrera': 0, 'billiards': 0, 'temper': 0, 'hot tempered': 0, 'reference to terry collins': 0, 'reference to bartolo colon': 0, 'reference to jacob degrom': 0, 'bard college': 0, 'reference to tim burton': 0}"
"{'reference to stephen hawking': 2, 'invasion': 1, 'massacre': 1, 'electromagnetic pulse': 1, 'gunfight': 0, 'shootout': 0, 'battle': 0, 'battlefield': 0, 'combat': 0, 'shot in the chest': 0, 'shot to death': 0, 'chest ripped open': 0, 'revelation': 0, 'machine gun': 0, 'pistol': 0, 'shotgun': 0, 'knife': 0, 'bayonet': 0, 'bombardment': 0, 'fictional war': 0, 'light': 0, 'lens flare': 0, 'survival': 0, 'disaster': 0, 'near death experience': 0, 'murder': 0, 'death': 0, 'violence': 0, 'brutality': 0, 'mercilessness': 0, 'held at gunpoint': 0, 'rescue': 0, 'escape': 0, 'deception': 0, 'blood': 0, 'corpse': 0, 'shot in the head': 0, 'fistfight': 0, 'fight': 0, 'brawl': 0, 'fight to the death': 0, 'beating': 0, 'beaten to death': 0, 'chase': 0, 'foot chase': 0, 'disarming someone': 0, 'knocked unconscious': 0, 'explosion': 0, 'exploding body': 0, 'exploding building': 0}"
"{'australian': 0, 'south australia': 0, 'desert noir': 0, 'australia': 0, 'township': 0, 'first nations': 0, 'cold case': 0, 'twenty year time span': 0, 'outback': 0, 'aboriginal culture': 0, 'neo western': 0, 'desert town': 0, 'australian desert': 0, 'indigenous australian': 0, 'adelaide australia': 0, 'prejudice': 0, 'racism': 0, 'australian aboriginal': 0, 'australian aborigine': 0, 'indigenous australia': 0, 'aborigine': 0, 'aboriginal': 0, 'detective': 0, 'whodunit': 0, 'injustice': 0, 'desert': 0, 'noir thriller': 0, 'racial': 0, 'whodunnit mystery': 0, 'aboriginal girl': 0, 'outback town': 0, 'central australia': 0, 'unsolved murder': 0, 'murder': 0, 'town': 0, 'country town': 0, 'coober pedy': 0, 'loss': 0, 'mining town': 0, 'twenty years later': 0, 'murder case': 0, 'murder mystery': 0, 'the outback australia': 0, 'outback south australia': 0, 'south australian desert': 0}"
"{'pizza': 1, 'pizzeria': 1, ""reference to shakespeare's romeo and juliet"": 0, 'rivalry': 0, 'best friend': 0, 'football': 0, 'little italy': 0, 'contest': 0, 'lionsgate': 0}"
"{'wine tasting': 3, 'miami florida': 3, 'beach': 3, 'stripper': 4, 'bachelorette party': 4, 'sex scene': 4, 'lesbian': 4, 'stripping': 2, 'strip show': 2, 'open marriage': 2, 'single mother': 2, 'sex toy': 2, 'adult diaper': 2, 'death': 2, 'blood': 2, 'club': 2, 'gun': 2, 'cocaine': 2, 'election campaign': 3, 'murder': 3, 'male stripper': 4, 'female politician': 3, 'f rated': 3, 'threesome': 2, 'undressing': 1, 'bisexuality': 1, 'taxi': 1, 'drug': 1, 'lawyer': 1, 'lgbt': 1, 'female bonding': 1, 'female friendship': 1, 'female protagonist': 1, 'lgbt plus': 1, 'taking off shirt': 0, 'friendship between women': 0, 'year 2006': 0, 'beer pong': 0, 'dumping a dead body': 0, 'learning spanish': 0, 'tampon': 0, 'diamond heist': 0, 'fuzzy handcuffs': 0, 'shot in the leg': 0, 'written by director': 0, 'fraternity': 0, 'bachelorette': 0, 'sitting on bed': 0, 'shared bed': 0, 'stewardess': 0}"
"{'family relationships': 2, 'father daughter relationship': 2, 'rivalry': 1, 'pubic hair': 1, 'male pubic hair': 1, 'boyfriend girlfriend relationship': 1, 'bare chested male': 1, 'awkward situation': 0, 'birthday party': 0, 'stanford university': 0, 'man wears a tank top': 0, 'rolodex': 0, 'hipster': 0, 'cameo': 0, 'smart home': 0, 'malfunction': 0, 'male protagonist': 0, 'christmas': 0, 'question mark in title': 0, 'reference to kaley cuoco': 0, 'male nudity': 0, 'brief male frontal nudity': 0, 'father jealous of daughter': 0, 'money problem': 0, 'financial problem': 0, 'billionaire': 0, 'drone': 0, 'tank top': 0, 'no opening credits': 0, 'reference to bill gates': 0, 'reference to netflix': 0, 'reference to game of thrones': 0, 'two word title': 0, 'question in title': 0}"
"{'mumbai terror attack': 3, 'extremism': 2, 'terror attack': 2, 'mumbai india': 2, 'massacre': 2, 'cruelty': 2, 'based on true story': 2, 'terrorist': 3, 'jihad': 3, 'jihadist': 2, 'bombing attack': 2, 'islamic terrorist': 2, 'islam': 2, 'taj mahal palace hotel': 1, 'hostage crisis': 1, 'assault': 1, 'hostage drama': 1, 'receptionist': 1, 'chef': 1, 'hostage situation': 1, 'waiter': 1, 'extremist': 1, '26 11 attack on mumbai': 1, 'attack': 1, 'radical': 1, 'bombay india': 1, 'violence': 1, 'religion': 1, 'luxury': 1, 'allahu akbar': 1, 'automatic weapon': 1, 'automatic gunfire': 1, 'shot to death': 1, 'mass murder': 1, 'killing': 1, 'terrorist victim': 1, 'islamic extremism': 2, 'terrorism': 1, 'survival': 1, 'fight for survival': 1, 'islamic fundamentalism': 1, 'place name in title': 1, 'year 2008': 0, 'siege': 0, 'adelaide australia': 0, 'taj mahal hotel': 0, 'militant': 0, 'palace hotel': 0, 'hostage': 0, 'smoke': 0}"
"{'private detective': 0, 'murder': 0, 'private eye': 0, 'ex football player': 0, 'year 1978': 0, 'los angeles california': 0, 'pet cat': 0, 'neo noir': 0, 'voice over narration': 0, 'detective agency': 0, 'galveston texas': 0, 'sanitorium': 0, 'out of town': 0, 'missing person': 0, 'psychiatric hospital': 0, 'psychiatrist': 0, 'poker game': 0, 'disgraced ex football player': 0, 'montage': 0, 'overhearing a conversation': 0, 'drug trafficking': 0, 'medical records': 0, 'foot chase': 0, 'shootout': 0, 'shot to death': 0, 'newspaper headline': 0, 'power broker': 0, 'widow': 0, 'loss of husband': 0, 'ex lover ex lover relationship': 0, 'ex lover': 0, 'gambling debt': 0, 'flashback': 0, 'poisoned to death': 0, 'arrest warrant': 0, 'match fixing': 0, 'scoped rifle': 0, 'hit on the head with a football': 0, 'hit with a shovel': 0, 'punched in the face': 0, 'corrupt doctor': 0, 'drug lab': 0, 'dying woman': 0, 'visiting a grave': 0}"
"{'arrested development': 1, 'adult son lives with his mother': 1, ""son dislikes mother's boyfriend"": 1, 'slacker': 1, 'fear of commitment': 1, 'mother kicks her son out of the house': 1, 'stoner comedy': 1, 'dark comedy': 1, 'coming of age drama': 1, 'firefighter': 0, 'smoking marijuana': 0, 'stoner': 0, 'reference to kanye west': 0, 'reference to barack obama': 0, 'fist bump': 0, 'reference to the punisher': 0, 'school nurse': 0, 'reference to the hulk': 0, 'singing in a restaurant': 0, 'man wears shorts': 0, 'widow': 0, 'fireman': 0, 'reference to ted bundy': 0, 'reference to donald trump': 0, 'reference to the unabomber': 0, 'baseball game': 0, 'reference to ghostface killah': 0, 'reference to wayne gretzky': 0, 'reference to michael phelps': 0, 'reference to roger staubach': 0, 'high five': 0, 'tattoo parlor': 0, '88 tattoo': 0, ""mother's boyfriend"": 0, 'new boyfriend': 0, 'reference to antonio banderas': 0, 'rear entry sex': 0, 'doggystyle sex': 0, 'busboy': 0, 'accusation of nepotism': 0, 'trying to make another jealous': 0, 'reference to jay z': 0, 'reference to metallica': 0, 'raised middle finger': 0, 'obscene finger gesture': 0, 'mental depression': 0, 'restaurant': 0, 'college party': 0, 'reference to winona ryder': 0, 'reference to william shakespeare': 0}"
"{'russian science fiction': 1, 'military base': 0, 'mind control': 0, 'prologue': 0, 'reconnaissance mission': 0, 'outpost': 0, 'survivors': 0, 'woman on top': 0, 'nipple': 0, 'soldier': 0, 'female soldier knocked unconscious': 0, 'tv mini series': 0, 'woman': 0, 'man': 0, 'military': 0, 'russian military': 0, 'russian soldier': 0, 'weapon': 0, 'automatic weapon': 0, 'motor vehicle': 0, 'death': 0, 'shot to death': 0, 'female rear nudity': 0, 'heteronormativity': 0, 'phoenix arizona': 0, 'circle of life': 0, 'id': 0, 'ra': 0, 'violence': 0, 'female soldier': 0}"
"{'father daughter relationship': 5, 'wedding planning': 4, 'husband wife relationship': 4, 'father of the bride': 4, 'wedding': 3, 'wedding planner': 3, 'remake': 3, 'marriage': 3, '1990s': 2, 'in laws': 2, 'father in law son in law relationship': 2, 'wedding at home': 2, 'title spoken by character': 2, 'mother son relationship': 1, 'mother in law son in law relationship': 1, 'father son relationship': 1, 'family relationships': 1, 'wedding gift': 1, 'wedding dress': 1, 'groom': 1, 'fiance fiancee relationship': 1, ""father dislikes daughter's boyfriend"": 1, 'based on novel': 1, 'female stockinged feet': 1, 'female stockinged legs': 1, 'pantyhose': 1, 'hand on thigh': 1, 'hand on knee': 1, 'falling into a pool': 1, 'leg touching': 1, 'nude pantyhose': 1, ""man touches a woman's leg"": 0, ""man places his hand on a woman's knee"": 0, ""hand on a woman's knee"": 0, ""hand on someone's leg"": 0, 'woman wears a black dress': 0, 'bare legs': 0, 'female bare legs': 0, 'dog attack': 0, 'child drives a car': 0, 'part of duology': 0, 'first part': 0, ""camera shot of a woman's thigh"": 0, 'bride and groom': 0, 'teenage girl wears a black dress': 0, 'touching thigh': 0, 'male female relationship': 0, 'dog barks': 0, 'mother in law daughter in law relationship': 0, 'father in law daughter in law relationship': 0}"
"{'zombie': 4, 'boy scout': 4, 'hardware store': 3, 'friendship between boys': 3, 'blonde': 2, 'nudity': 2, 'female nudity': 2, 'boy scouts of america': 2, 'oral sex': 2, 'zombie animal': 2, 'zombie deer': 2, 'zombie attack': 2, 'sitting on a toilet': 2, 'reference to dolly parton': 2, 'camping trip': 1, 'bust sculpture': 1, 'splatter comedy': 1, 'bully': 1, 'male bonding': 1, 'sex scene': 1, 'male nudity': 1, 'zombie horror': 1, 'janitor': 1, 'escape out a window': 1, 'condom': 1, 'scoutmaster': 1, 'old woman': 1, 'beer': 1, 'recruitment video': 1, 'caged monkey': 1, 'zombie cat': 1, 'hand grenade': 1, 'marshmallow': 1, 'kiss': 1, 'homeless man': 1, 'weed whacker': 1, 'nail gun': 1, 'b movie': 1, 'absurd violence': 1, 'improvised weapon': 1, 'zombie apocalypse': 1, 'cunnilingus': 1, 'hit with a car door': 1, 'reference to britney spears': 1, 'cat lady': 1, 'altered version of studio logo': 1, 'stabbed in the head': 1, 'high school student': 1, 'decapitation': 1, 'stripper': 1}"
"{'psychological drama': 1, 'based on true story': 1, 'love': 0, 'couple': 0, 'freediver': 0, 'male rear nudity': 0, 'standing doggy sex position': 0, 'diving': 0, 'deep ocean': 0, 'deep dive': 0, 'human in nature': 0, 'freedivers': 0, 'yacht': 0, 'deep in the ocean': 0, 'ocean': 0, 'deep': 0, 'deep sea diver': 0, 'male nudity': 0, 'female nudity': 0, 'female rear nudity': 0}"
"{'grenoble france': 1, 'date in title': 0, 'no opening credits': 0, 'unsolved crime': 0, 'year 2016': 0, 'night': 0, 'murder': 0, 'police': 0, 'police officer': 0, 'police investigation': 0, 'police interrogation': 0, 'grenoble': 0, 'burned corpse': 0, 'cell phone': 0, 'death': 0, 'death of daughter': 0, 'loss of daughter': 0, 'loss of child': 0, 'riding a bicycle': 0, 'rap': 0, 'year 2019': 0, 'magistrate': 0, 'surveillance': 0, 'cemetery': 0, 'grave': 0, 'camera': 0, 'cat': 0, 'lip reading': 0, 'sign language': 0, 'mountain': 0, 'inspired by a true story': 0, 'title at the end': 0, 'reference to francois hollande': 0, 'reference to joan of arc': 0, 'paul verlaine quotation': 0, 'unsolved case': 0, 'violence against a woman': 0, '2010s': 0, 'based on book': 0, 'number in title': 0, 'title spoken by character': 0, 'cigarette lighter': 0, 'burned alive': 0, 'burned to death': 0}"
"{'vacation': 1, 'criminal': 1, 'thief': 1, 'young': 0, 'money': 0, 'rolex watch': 0, 'cartier watch': 0, 'orange': 0, 'sunglasses': 0, 'impalement': 0, 'minimal cast': 0, 'single setting': 0, 'suspense': 0, '2020s': 0, 'one word title': 0, 'hitchcockian': 0, 'neo noir': 0, 'f word': 0, 'profanity': 0, 'reference to mr. miyagi': 0, 'reference to the karate kid': 0, 'reference to dean martin': 0, 'reference to matt helm': 0, 'billionaire': 0, 'husband wife relationship': 0, 'robber': 0, 'orange tree': 0, 'bag of money': 0, 'class differences': 0, 'close up of eyes': 0, 'close up of feet': 0, 'montage': 0, 'tied feet': 0, 'hands tied': 0, 'tied to a chair': 0, 'escalation': 0, 'beard': 0, 'man with no name': 0, 'woman with no name': 0, 'home invasion': 0, 'vacation home': 0, 'gardener': 0, 'man with a ponytail': 0, 'drawing': 0, 'escape attempt': 0, 'tattoo': 0, 'marital problem': 0, 'woman kills a man': 0, 'beating': 0, 'beaten to death': 0}"
"{'circus': 4, 'told in flashback': 3, 'poison': 3, 'disability': 3, 'clown': 3, 'siamese twins': 3, 'bearded woman': 3, 'human deformity': 3, 'bigotry': 3, 'title spoken by character': 3, 'femme fatale': 2, 'betrayal': 2, 'gold digger': 2, 'based on short story': 2, 'mockery': 2, 'fiance fiancee relationship': 2, 'wedding feast': 2, 'compassion': 2, 'murder plot': 2, 'love triangle': 2, 'greed': 2, 'prejudice': 2, 'midnight movie': 2, 'freak': 2, 'trapeze artist': 2, 'sword swallower': 2, 'stuttering': 2, 'attempted murder': 2, 'revenge': 2, 'little person': 2, 'hermaphrodite': 2, 'infidelity': 2, 'legless person': 2, 'limbless man': 2, 'partially lost film': 1, 'actor with a disability': 1, 'poisoned drink': 1, 'rain': 1, 'unrequited love': 1, 'heartbreak': 1, 'jealousy': 1, 'drunkenness': 1, 'national film registry': 1, 'trapeze': 1, 'sideshow': 1, 'microcephaly': 1, 'crawling in mud': 1, 'thunderstorm': 1, 'circus wagon': 1, 'dancing on a table': 1}"
"{'feminism': 7, 'teenage boy': 6, 'parenting': 6, 'feminist': 5, 'coming of age': 5, 'mother son relationship': 5, 'teenage girl': 3, 'casual sex': 2, 'dancing': 2, 'single mother': 2, 'loneliness': 2, 'pregnancy test': 2, 'photographer': 2, 'cancer survivor': 2, 'cervical cancer': 2, 'menstruation': 2, 'birthday party': 2, 'motel': 2, 'hospital': 2, 'sex in a car': 1, 'teenage sex': 1, 'premarital sex': 1, 'drunkenness': 1, 'son': 1, 'beach': 1, 'fight': 1, 'old house': 1, 'year 1979': 1, 'punched in the face': 1, 'pregnancy scare': 1, 'photograph': 1, 'cigarette smoking': 1, 'biplane': 1, 'female friendship': 1, 'cancer': 1, 'doctor': 1, 'scaffolding': 1, 'voice over narration': 1, 'car on fire': 1, 'police officer': 1, 'new york city': 0, 'female photographer': 0, 'photography project': 0, 'overhearing sex': 0, 'woman initiates sex': 0, 'loud sex': 0, 'cerebral palsy': 0, 'reading stock quotes': 0, 'newspaper': 0, 'drugstore': 0}"
"{'cia agent': 2, 'singing in a car': 2, '9 year old': 1, 'single mother': 1, 'young widow': 1, 'surveillance': 1, 'berlin germany': 1, 'paris france': 1, 'chicago illinois': 0, 'two word title': 0, 'male and female protagonists': 0, 'bullying': 0, 'mother daughter relationship': 0, 'bully comeuppance': 0, 'explosion': 0, 'exploding car': 0, 'exploding truck': 0, 'exploding airplane': 0, 'reference to celine dion': 0, 'gunfight': 0, 'shootout': 0, 'one against many': 0, 'opening action scene': 0, 'slow motion scene': 0, 'slow motion action scene': 0, 'sunglasses': 0, 'montage': 0, 'no opening credits': 0, 'title at the end': 0, 'camera phone': 0, 'pistol': 0, 'silencer': 0, 'desert eagle': 0, 'uzi': 0, 'machine gun': 0, 'ak 47': 0, 'rpg': 0, 'rocket launcher': 0, 'bazooka': 0, 'plutonium': 0, 'nuclear weapon': 0, 'arms dealer': 0, 'widow': 0, 'single parent': 0, 'cell phone': 0, 'school bus': 0, 'little girl': 0, 'eiffel tower paris': 0, 'blackmail': 0, 'washington d.c.': 0}"
"{'baby': 4, 'depression': 3, 'marriage': 3, 'nanny': 3, 'split personality': 4, 'motherhood': 2, 'husband wife relationship': 2, 'wife nanny relationship': 2, 'female protagonist': 2, 'female bonding': 2, 'f rated': 2, 'nightmare': 2, 'trapped underwater in a car': 2, 'falling asleep while driving': 2, 'sleep deprivation': 2, 'drunk driving': 2, 'night nanny': 2, 'pregnancy': 2, 'kindergarten': 2, 'baby girl': 2, 'sexual fantasy': 2, 'postpartum depression': 2, 'plot twist': 2, 'mental breakdown': 3, 'underwater scene': 2, ""pregnant woman's water breaks"": 2, 'newborn baby': 2, 'breastfeeding a baby': 2, 'rich brother': 1, 'childbirth': 1, 'hospital': 1, 'breast feeding': 1, 'free spirit': 1, 'wanting to return to the past': 1, 'school': 1, 'bushwick brooklyn new york city': 1, 'brother sister relationship': 1, 'brother in law brother in law relationship': 1, 'sister in law sister in law relationship': 1, 'forty something': 1, 'bar': 1, 'anxiety': 1, 'party': 1, 'trust': 1, 'twenty something': 1, 'asian woman': 1, 'blonde woman': 1, 'principal': 1, 'maternity leave': 1, 'waitress uniform': 1}"
"{'road movie': 1, 'revenge': 0, 'vengeance': 0, 'anger': 0, 'texas': 0, 'title directed by female': 0, 'one word title': 0, 'place name in title': 0, 'location in title': 0, 'city name in title': 0, 'city name as title': 0, 'flashback': 0, 'told in flashback': 0, 'new orleans louisiana': 0, 'year 1988': 0, 'ex convict': 0, 'shootout': 0, 'prostitute': 0, 'motel': 0, 'illness': 0, 'singing': 0, 'cigarette smoking': 0, 'little girl': 0, 'mother daughter relationship': 0, 'galveston texas': 0, 'title appears in writing': 0, 'beach': 0, 'sea': 0, '19 year old woman': 0, '19 year old': 0, 'telephone call': 0, 'swimming pool': 0, 'beer': 0, 'newspaper': 0, 'murder': 0, 'sex scene': 0, 'nudity': 0, 'male nudity': 0, 'male rear nudity': 0, 'rear nudity': 0, 'dancing': 0, 'car accident': 0, 'hospital': 0, 'lawyer': 0, 'prison': 0, 'year 2008': 0, 'storm': 0, 'hurricane': 0, 'hurricane ike': 0, 'learning the truth': 0}"
"{'bare chested male bondage': 0, 'arms tied overhead': 0}"
"{'revenge': 1, 'vigilante': 1, 'burglary': 1, 'depression': 1, 'defecating in toilet tank': 0, 'snake': 0, 'snakebite': 0, 'throwing star': 0, 'motorboat': 0, 'bandage': 0, 'yard art': 0, 'pistol': 0, 'shotgun': 0, 'robbery': 0, 'jewelry': 0, 'laptop computer': 0, 'butterfly knife': 0, 'tattoo': 0, 'murder': 0, 'hit by a bus': 0, 'bitten by a snake': 0, 'cast of a foot print': 0, 'police station': 0, 'van': 0, 'hidden safe': 0, 'fireplace': 0, 'rowboat': 0, 'neighbor': 0, 'dog poo': 0, 'no opening credits': 0, 'f word': 0}"
"{'revenge': 0, 'punctuation in title': 0, 'apostrophe in title': 0, 'title same as book': 0, 'survivalist': 0, 'based on novel': 0}"
"{'friendship': 1, 'party': 1, 'jewish family': 1, 'miscarriage': 1, 'life after college': 1, 'bullying': 1, 'autistic teenager': 1, 'title refers to a song lyric': 1, 'bar mitzvah': 1, 'bat mitzvah': 1, 'jewish': 1, 'brother brother relationship': 0, 'disc jockey': 0, 'dance floor': 0, 'title directed by star': 0, 'mother daughter relationship': 0, 'sitter': 0, 'uber': 0, 'college graduate': 0, 'reference to barcelona': 0, 'instagram': 0, 'soma cube puzzle': 0, 'lawyer': 0, 'engagement': 0, 'fast food restaurant': 0, 'adult son lives with his parents': 0, 'bipolar disorder': 0, 'stepfather': 0, 'drunk': 0, 'vodka in a water bottle': 0, 'shower': 0, 'hamster': 0, 'pick up from school': 0, 'rainstorm': 0, 'potato masher': 0, 'bedtime routine': 0, 'sex scene': 0, 'used condom': 0, 'high school': 0, 'dance floor fight': 0, 'nightclub': 0, 'text message': 0, 'falling asleep on the couch': 0, 'reference to chicago': 0, 'wedding ceremony': 0, 'black eye': 0, 'family argument': 0, 'card game': 0, 'bet': 0, 'clown costume': 0}"
"{'playstation': 1, 'poisonous gas': 1, 'disaster': 1, 'toxic inhalation': 1, 'sticky toffee pudding': 1, 'pact': 1, 'pictionary': 1, 'apocalypse': 1, 'zoom call': 1, 'dark cloud': 1, 'thunderstorm': 1, 'the end of the world': 1, 'giant cloud': 1, 'painless death': 1, 'family gathering': 1, 'fireworks': 1, 'robbery': 1, 'trivial pursuit': 1, 'e.t. movie': 1, 'government': 1, 'uk guidlines': 1, 'poison tablet': 1, 'toxic cloud': 1, 'country house': 1, 'suicide pill': 1, 'government issued': 1, 'boxing day': 1, 'house party': 1, 'dinner': 0, 'christmas': 0, 'title directed by female': 0, 'red dress': 0, 'pill': 0, 'smoking marijuana': 0, 'christmas tree': 0, 'suffering': 0, 'adultery': 0, 'speech': 0, 'mist': 0, 'pregnancy': 0, 'swearing': 0, 'airborne poison': 0, 'lightning': 0, 'mass suicide': 0, 'last supper': 0, 'scrabble': 0, 'survivor': 0, 'toasting': 0, 'bunker': 0, 'russians': 0}"
"{'hawaii': 2, 'written by director': 2, 'one word title': 1, 'reference to kesha': 0, 'military industrial complex': 0, 'soldier': 0, 'columbia tristar': 0, 'u.s. military': 0, 'military': 0, 'air force': 0, 'love interest': 0, 'air force pilot': 0, 'pilot': 0, 'hawaiian sovereignty': 0, 'wilhelm scream': 0, 'cartoon on tv': 0, 'altered version of studio logo': 0}"
"{'agitprop': 1, 'release from prison': 1, 'bank fraud': 1, 'eavesdropping': 1, 'wedding picture': 1, 'apple tv': 0, ""character says i'm sorry"": 0, 'reference to martin luther king jr.': 0, 'investor': 0, 'laughing in a car': 0, 'for sale sign': 0, 'surveillance photo': 0, 'graffiti vandalism': 0, 'removing graffiti': 0, 'reference to nikita khrushchev': 0, 'reference to a silver spoon': 0, 'interracial friendship': 0, 'calling someone a son of a bitch': 0, 'treasury agent': 0, 'los angeles skyline': 0, 'reference to joseph mccarthy': 0, 'upward mobility': 0, 'inspired by a true story': 0, 'what happened to epilogue': 0, 'willis texas': 0, 'washington d.c.': 0, 'shoeshine boy': 0, 'foot chase': 0, 'family dinner': 0, 'calling someone a genius': 0, 'reference to abraham lincoln': 0, 'going to california': 0, 'jazz club': 0, 'jazz club owner': 0, 'calling someone a degenerate': 0, 'calling someone an asshole': 0, 'building owner': 0, 'refurbishment': 0, 'shaking hands': 0, 'new house': 0, 'los angeles california': 0, 'clinking glasses': 0, 'waitress': 0, 'diner': 0, 'golf course': 0, 'golf lesson': 0, 'cigarette smoking': 0, 'laughing at someone': 0, 'suit fitting': 0, 'whiskey drinking': 0}"
"{'dystopia': 1, 'guy fawkes day': 1, 'male writer': 1, 'based on novel': 1, 'neo noir': 1, ""writer's block"": 0, 'american in london': 0, 'cheating husband': 0, 'terminal illness': 0, 'three men one woman love fourangle': 0, 'female nudity': 0, 'female rear nudity': 0, 'fatal attraction': 0, 'sex with multiple partners': 0, 'clairvoyant woman': 0, 'female full rear nudity': 0}"
"{'spin off': 0, 'competition': 0, 'agent': 0, 'black man': 0, 'black woman': 0, 'sex scene': 0, 'misogyny': 0, 'feminist': 0, 'feminism': 0, 'sassy': 0, 'oppression': 0, 'mansplaining': 0, 'gay': 0, 'homosexual': 0, 'gay crush': 0, 'patriarchy': 0, 'evil capitalist': 0, 'white man': 0, 'reference to lisa leslie': 0, 'treadmill': 0, 'remake with gender reversal': 0, 'reference to lady gaga': 0, 'reference to matt ryan': 0, 'valet parking': 0, 'boxing gym': 0, 'bartender': 0, 'passed over for promotion': 0, 'reference to georgia tech': 0, 'reference to rite aid': 0, 'champagne': 0, 'psychic': 0, 'reference to dionne warwick': 0, 'reference to 2 live crew': 0, 'telepathy': 0, 'bachelorette party': 0, 'reference to tinder': 0, 'reference to grindr': 0, 'reference to branch rickey': 0, 'reference to abraham lincoln': 0, 'reference to jackie robinson': 0, 'reference to sly and the family stone': 0, 'reference to tom brady': 0, 'reference to steph curry': 0, 'pretending to be a family': 0, 'reference to tim couch': 0, 'playing pool': 0, 'reference to michael jackson': 0, 'reference to david carr': 0, 'atlanta hawks': 0, 'reference to ben roethlisberger': 0}"
